sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0x41021f6cd41b115825f7b025f6bb1d831dec3fe4.evm_runtime,ok,102604,1610,98.76,false,,134,195,63,0.0109,6,37,1.46,1.46,55,15,1,1,0,true,0,134,134,100.00,16,0
Contract_0x411db93818dbd04d6a2bd46b8f4c4bd2e5f2fbc1.evm_runtime,ok,104308,1790,98.32,false,,269,366,99,0.0051,5,63,1.36,1.36,94,27,1,1,0,true,0,269,269,100.00,22,0
Contract_0x411f62eb0f063ca5c063154e98e6dd5c451dbd23.evm_runtime,ok,108208,1600,98.75,false,,151,209,60,0.0092,4,43,1.38,1.38,56,13,1,1,0,true,0,151,151,100.00,19,0
Contract_0x418975b174de41b4ace9734d00f0fa4efe5f279f.evm_runtime,ok,98732,1430,98.60,false,,42,58,18,0.0337,2,17,1.38,1.38,17,3,2,1,0,true,0,41,42,97.62,16,0
Contract_0x41b00464eb3427f5b05f42df31e49e083a73bd0f.evm_runtime,ok,102608,1620,99.38,false,,132,186,56,0.0108,4,38,1.41,1.41,53,12,1,1,0,true,0,132,132,100.00,18,0
Contract_0x41d6d16524b0fa908324230946bdf44dd68a61ed.evm_runtime,ok,103240,1690,98.82,false,,146,203,59,0.0096,5,35,1.39,1.39,53,18,1,1,0,true,0,146,146,100.00,22,0
Contract_0x420eb07beff2e0d90236db7ebcbe1e52ac0a8e0c.evm_runtime,ok,97872,1380,98.55,false,,56,67,13,0.0218,2,11,1.20,1.20,12,3,1,1,0,true,0,56,56,100.00,43,0
Contract_0x4246711f72e72b3a42c9f15633852d6382d2e098.evm_runtime,ok,104368,1740,98.85,false,,334,481,149,0.0043,7,81,1.44,1.44,128,20,1,1,0,true,0,334,334,100.00,18,0
Contract_0x424c9035bc3606f2887a5bbe28beaa9de49db9e8.evm_runtime,fail,71784,970,98.97,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0x42F21fBD1C8711b2EdD0853f98feD73E6A5d280D.evm_runtime,ok,97728,1380,99.28,false,,43,56,15,0.0310,3,8,1.30,1.30,13,8,1,1,0,true,0,43,43,100.00,18,0
Contract_0x42be87ab95032f26c2badccf32a7ec2f59431950.evm_runtime,ok,98176,1400,98.57,false,,38,51,15,0.0363,2,11,1.34,1.34,14,5,1,1,0,true,0,38,38,100.00,23,0
Contract_0x4340b48b1a7a83a5b355ed4ce50559eeb8a91836.evm_runtime,ok,103088,1660,98.80,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x43F19616c4D677771beE32c467c58621C9d67b3B.evm_runtime,ok,103560,1630,99.39,false,,232,333,103,0.0062,5,60,1.44,1.44,96,33,1,1,0,true,0,232,232,100.00,25,0
Contract_0x43aaC7F1b47ff29d33DEC14DCAa7901D1Bb8C006.evm_runtime,ok,98680,1570,98.73,false,,125,174,51,0.0112,2,32,1.39,1.39,50,16,1,1,0,true,0,125,125,100.00,22,0
Contract_0x43bc1901bfe5f2244c7de107405321ea5ab38939.evm_runtime,ok,97352,1440,97.22,false,,67,94,29,0.0213,2,25,1.40,1.40,28,5,1,1,0,true,0,67,67,100.00,33,0
Contract_0x43cf9E26857B188868051bDcFAcEdBB38531964E.evm_runtime,ok,102588,1690,98.22,false,,90,123,35,0.0154,2,26,1.37,1.37,34,10,1,1,0,true,0,90,90,100.00,38,0
Contract_0x43f263e363c0c2e39033fcbd9982b78a42d43031.evm_runtime,ok,102116,1620,98.77,false,,141,196,57,0.0099,6,31,1.39,1.39,49,16,1,1,0,true,0,141,141,100.00,16,0
Contract_0x442e735978155ed54ab19201ec834bb519f60168.evm_runtime,ok,98336,1430,98.60,false,,94,130,38,0.0149,2,25,1.38,1.38,37,8,1,1,0,true,0,94,94,100.00,16,0
Contract_0x444622deFCB05204A6F85E39A414658460679710.evm_runtime,ok,102636,1660,98.80,false,,190,267,79,0.0074,8,16,1.41,1.41,57,36,1,1,0,true,0,190,190,100.00,21,0
Contract_0x4454af7c8bb9463203b66c816220d41ed7837f44.evm_runtime,ok,106200,1610,99.38,false,,129,179,52,0.0108,2,49,1.39,1.39,51,2,1,1,0,false,0,129,129,100.00,21,0
Contract_0x44585bbddd111dc642abb19947573dfa389a8d5b.evm_runtime,ok,84236,1220,100.00,false,,29,39,12,0.0480,2,9,1.34,1.34,11,4,1,1,0,false,0,29,29,100.00,8,0
Contract_0x44c23fb0d6f013b118c4d5267f8a676eefc90c24.evm_runtime,ok,103856,1740,99.43,false,,228,311,85,0.0060,6,54,1.36,1.36,74,17,1,1,0,true,0,228,228,100.00,17,0
Contract_0x45045a31d43fe159077eae1f5acc4cc4adc35776.evm_runtime,ok,137020,3430,99.42,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x451239b6d8f3c3767612aed9fc681afe186aa145.evm_runtime,ok,114120,2330,98.71,false,,585,876,293,0.0026,26,138,1.50,1.50,216,66,1,1,0,true,0,585,585,100.00,26,0
Contract_0x45639d24d8E145Fe40e24A7a60cbC32D275f65b6.evm_runtime,ok,102340,1700,98.24,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x45ad2ecc645bea6f317825b339341b518954994d.evm_runtime,ok,108548,1820,98.90,false,,191,272,83,0.0075,3,67,1.42,1.42,80,14,1,1,0,true,0,191,191,100.00,28,0
Contract_0x45d0251bc82b0d383006ca536fc580db113eb4d7.evm_runtime,ok,118560,1950,97.44,false,,337,489,154,0.0043,12,73,1.45,1.45,126,32,1,1,0,true,0,337,337,100.00,44,0
Contract_0x45f2ab0ca2116b2e1a70bf5e13293947b25d0272.evm_runtime,ok,101636,1640,98.78,false,,166,239,75,0.0087,4,44,1.44,1.44,70,17,1,1,0,true,0,166,166,100.00,16,0
Contract_0x46154d54b073ed1f5fc11ac8bdc0a8318003d604.evm_runtime,ok,99460,1450,99.31,false,,91,127,38,0.0155,3,22,1.40,1.40,36,11,1,1,0,true,0,91,91,100.00,21,0
Contract_0x463c3acb2f44a6f715dd41ef4727e6e24358475b.evm_runtime,ok,99240,1450,98.62,false,,95,131,38,0.0147,2,31,1.38,1.38,37,7,1,1,0,true,0,95,95,100.00,14,0
Contract_0x4673D0270D05260d39F6FdAF31D620Be95d242AB.evm_runtime,ok,105584,1920,98.96,false,,557,760,205,0.0025,5,155,1.36,1.36,195,39,41,1,0,true,0,508,557,91.20,50,0
Contract_0x46c4d3fd8c64525896f3d9dda04af0996ae7eda5.evm_runtime,ok,103724,1640,97.56,false,,99,140,43,0.0144,2,21,1.41,1.41,42,13,1,1,0,true,0,99,99,100.00,17,0
Contract_0x472c31697633daCd24C4674b4571d4A393d54870.evm_runtime,ok,101556,1640,98.78,false,,230,343,115,0.0065,5,103,1.49,1.49,109,8,1,1,0,true,0,230,230,100.00,34,0
Contract_0x474b0b39f6558732c177dd459013a7ad1d6c55dc.evm_runtime,ok,102580,1690,98.82,false,,128,180,54,0.0111,8,26,1.41,1.41,44,17,1,1,0,true,0,128,128,100.00,13,0
Contract_0x47809794073fcc29a03fa0d6d6ed39368edf3c44.evm_runtime,ok,164616,5640,99.47,false,,603,844,243,0.0023,10,179,1.40,1.40,233,41,1,1,0,true,0,603,603,100.00,21,0
Contract_0x47b2223eb33ba465abd6d4f9f2883c0932bc4b20.evm_runtime,ok,101716,1700,98.24,false,,114,158,46,0.0123,2,32,1.39,1.39,45,13,1,1,0,true,0,114,114,100.00,16,0
Contract_0x47bef29a73f5af37ed666f9bda9aae1c554fc163.evm_runtime,ok,104252,1770,98.87,false,,318,468,152,0.0046,9,78,1.47,1.47,136,32,1,1,0,true,0,318,318,100.00,36,0
Contract_0x47d9d899bFb70CC53634e0Cd7eEa105217aD1649.evm_runtime,ok,102356,1640,98.78,false,,129,178,51,0.0108,2,35,1.38,1.38,50,15,1,1,0,true,0,129,129,100.00,17,0
Contract_0x484f804f80fb8dca7185da7ad62009ffdf07a933.evm_runtime,ok,107372,1630,98.16,false,,145,206,63,0.0099,2,59,1.42,1.42,62,4,1,1,0,true,0,145,145,100.00,29,0
Contract_0x486f5f39fbc8f1b4f390e7bfd57c6990dbd59a61.evm_runtime,ok,103524,1440,98.61,false,,70,96,28,0.0199,3,16,1.37,1.37,26,9,1,1,0,true,0,70,70,100.00,16,0
Contract_0x48778077c1d618699256a979cbd3324493552913.evm_runtime,ok,137824,3910,99.23,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x4926865d7773504264f0c234851d159067ec7f12.evm_runtime,ok,106704,2040,98.53,false,,388,571,185,0.0038,14,39,1.47,1.47,129,37,1,1,0,true,0,388,388,100.00,26,0
Contract_0x493c8d6a973246a7B26Aa8Ef4b1494867A825DE5.evm_runtime,ok,101572,1580,98.73,false,,99,135,38,0.0139,2,25,1.36,1.36,37,12,1,1,0,true,0,99,99,100.00,17,0
Contract_0x496c67a4ced9c453a60f3166ab4b329870c8e355.evm_runtime,ok,103748,1770,98.87,false,,202,297,97,0.0073,16,43,1.47,1.47,80,20,1,1,0,true,0,202,202,100.00,16,0
Contract_0x4980729f4db4649d1575e8579079a3e4d30f37cd.evm_runtime,ok,98280,1460,99.32,false,,71,97,28,0.0195,2,14,1.37,1.37,27,13,1,1,0,true,0,71,71,100.00,13,0
Contract_0x499346e4232c392253f6f74aab0ae1f57825105f.evm_runtime,ok,201216,13170,99.39,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x49d743dc7f0aafda02a736ecdcce174e9cae6261.evm_runtime,ok,104556,1810,98.90,false,,377,524,149,0.0037,5,113,1.39,1.39,142,29,1,1,0,true,0,377,377,100.00,37,0
Contract_0x49e78ce9d811d59560827b78910d3fa65fa52ff3.evm_runtime,ok,105096,1830,98.91,false,,383,562,181,0.0038,4,149,1.47,1.47,176,17,1,1,0,true,0,383,383,100.00,55,0
Contract_0x49f9b47af73c0e73ffd9fe0057e3fcb6e3ec4119.evm_runtime,ok,102416,1680,98.81,false,,236,341,107,0.0061,5,66,1.44,1.44,102,19,1,1,0,true,0,236,236,100.00,25,0
Contract_0x4B9C13e932dE7597997D2F75e03616CBA5413511.evm_runtime,ok,103552,1550,98.71,false,,97,138,43,0.0148,2,39,1.42,1.42,42,4,1,1,0,true,0,97,97,100.00,26,0
Contract_0x4C419396993fBE5fCf3d3B0e950E2C59B143E8e1.evm_runtime,ok,103240,1770,98.31,false,,250,362,114,0.0058,7,54,1.45,1.45,98,28,1,1,0,true,0,250,250,100.00,20,0
Contract_0x4F391C202a906EED9e2b63fDd387F28E952782E2.evm_runtime,ok,104576,1840,99.46,false,,531,784,255,0.0028,8,211,1.48,1.48,242,15,1,1,0,true,0,531,531,100.00,61,0
Contract_0x4F7ae048E2Ad7D41Ce0A5dC1e21e17c05F273E02.evm_runtime,ok,111832,2240,99.11,false,,814,1166,354,0.0018,11,192,1.43,1.43,307,101,1,1,0,true,0,814,814,100.00,28,0
Contract_0x4F8a351743cDF9293993d8a1DCdE747253EBF8FB.evm_runtime,ok,103916,1790,98.88,false,,335,466,133,0.0042,6,96,1.39,1.39,117,21,1,1,0,true,0,335,335,100.00,31,0
Contract_0x4a545d2daaf639e144eadbd1906102cbbb7f5bf0.evm_runtime,ok,98212,1440,97.92,false,,97,135,40,0.0145,2,23,1.39,1.39,39,10,1,1,0,true,0,97,97,100.00,16,0
Contract_0x4ab524df43bec3cb130024c5196db0915c61f40c.evm_runtime,ok,104416,1840,98.91,false,,337,481,146,0.0042,11,109,1.43,1.43,128,19,1,1,0,true,0,337,337,100.00,33,0
Contract_0x4b3e82b8e548bbeae915f7c710d24f1afb25c140.evm_runtime,ok,106316,2010,99.00,false,,490,713,225,0.0030,8,125,1.46,1.46,207,58,3,1,0,true,0,480,490,97.96,22,0
Contract_0x4b765ca2049a79ed70325e9074f16aacd9e63807.evm_runtime,ok,98532,1470,98.64,false,,87,123,38,0.0164,7,22,1.41,1.41,32,6,1,1,0,false,0,87,87,100.00,11,0
Contract_0x4b7c9eace3d4e5fe951a68308e056d8cd857c183.evm_runtime,ok,111960,2170,99.54,false,,422,639,219,0.0036,26,85,1.51,1.51,190,41,1,1,0,true,0,422,422,100.00,26,0
Contract_0x4b922507b808d3895c2213a2b4c4720756b4d9e0.evm_runtime,ok,102288,1720,98.84,false,,177,255,80,0.0082,4,54,1.44,1.44,76,17,1,1,0,true,0,177,177,100.00,35,0
Contract_0x4bc9502c4F27c44D064C470A0EbddDe55a7972F4.evm_runtime,ok,91712,1320,98.48,false,,36,51,17,0.0405,2,12,1.42,1.42,16,4,1,1,0,false,0,36,36,100.00,14,0
Contract_0x4c4c62a08eb49404ab85f3b4a0d6560488f2e216.evm_runtime,ok,104728,1840,99.46,false,,205,292,89,0.0070,12,53,1.42,1.42,75,19,1,1,0,true,0,205,205,100.00,20,0
Contract_0x4c6584ddcdfab7110c7b1be47749bde8edc9c0c9.evm_runtime,ok,105808,1600,95.62,false,,98,138,42,0.0145,2,18,1.41,1.41,41,16,1,1,0,true,0,98,98,100.00,17,0
Contract_0x4c8563be01a48f4e8520fba68f826010abacb6c6.evm_runtime,ok,104400,1750,98.86,false,,289,405,118,0.0049,4,84,1.40,1.40,114,23,1,1,0,true,0,289,289,100.00,18,0
Contract_0x4d5d765cca7542bbf650a33f281029f2d5369a0e.evm_runtime,ok,100140,1520,98.68,false,,48,65,19,0.0288,2,16,1.35,1.35,18,4,1,1,0,true,0,48,48,100.00,16,0
Contract_0x4db73e6dcd4065f17ff28515eebb7248ce1a6691.evm_runtime,ok,121964,2340,99.15,false,,801,1127,328,0.0018,6,128,1.41,1.41,319,155,1,1,0,true,0,801,801,100.00,63,0
Contract_0x4f25e9710d006ccdce7d583492eab3d9ca24b3e3.evm_runtime,ok,102352,1750,98.29,false,,128,180,54,0.0111,8,26,1.41,1.41,44,17,1,1,0,true,0,128,128,100.00,13,0
Contract_0x4f65C5F0F89BE0305Dd9F07FF9cD1390C614f21a.evm_runtime,ok,107712,2010,100.00,false,,524,753,231,0.0027,8,170,1.44,1.44,216,49,2,1,0,true,0,523,524,99.81,70,0
Contract_0x4f96fcfdde47ba20580bd3ea17d03e9b8d543a82.evm_runtime,ok,102100,1520,98.68,false,,97,135,40,0.0145,2,27,1.39,1.39,39,12,1,1,0,true,0,97,97,100.00,25,0
Contract_0x4fdf373a61495ec20b6bf4d4f9e218cab8e10789.evm_runtime,ok,113096,2160,99.07,false,,292,434,144,0.0051,13,69,1.49,1.49,115,41,1,1,0,true,0,292,292,100.00,26,0
Contract_0x4fff42650a1f0001214eb2f9a01a53d85bc18f60.evm_runtime,ok,103824,1740,99.43,false,,234,332,100,0.0061,7,56,1.42,1.42,84,28,1,1,0,true,0,234,234,100.00,29,0
Contract_0x50668356cadfb5cae006c06ed16bcffc11524218.evm_runtime,ok,104376,1820,98.90,false,,347,490,145,0.0041,8,100,1.41,1.41,133,26,1,1,0,true,0,347,347,100.00,18,0
Contract_0x50d9c8ad0cdd015e4027cf88783c0abf771dfd18.evm_runtime,ok,104440,2000,99.00,false,,303,439,138,0.0048,8,70,1.45,1.45,125,28,1,1,0,true,0,303,303,100.00,17,0
Contract_0x50e55af101c777ba7a1d560a774a82ef002ced9f.evm_runtime,ok,101460,1530,99.35,false,,89,122,35,0.0156,3,27,1.37,1.37,33,13,6,1,0,true,0,73,89,82.02,14,0
Contract_0x51e2a2885a6208948a4ce92dbc7cce619a65492d.evm_runtime,ok,106976,2040,98.53,false,,155,219,66,0.0092,3,36,1.41,1.41,64,24,1,1,0,true,0,155,155,100.00,23,0
Contract_0x5211fEbe5d129DFA871e004C39652E8254A73ef8.evm_runtime,ok,82944,1200,99.17,false,,19,25,8,0.0731,2,7,1.32,1.32,7,2,1,1,0,false,0,19,19,100.00,8,0
Contract_0x522a0c697b59ee59ce573e5ea9f292b1e4716d92.evm_runtime,ok,107392,1630,95.71,false,,123,169,48,0.0113,2,25,1.37,1.37,47,21,1,1,0,true,0,123,123,100.00,18,0
Contract_0x5249668021d5cb23f86e08c110dea0cade535ddd.evm_runtime,ok,106828,2130,99.06,false,,730,1063,335,0.0020,16,202,1.46,1.46,311,51,1,1,0,true,0,730,730,100.00,53,0
Contract_0x5323ab0fb78c20ed32ef1ed0a4b529942aa3e026.evm_runtime,ok,102188,1660,98.80,false,,123,169,48,0.0113,2,25,1.37,1.37,47,21,1,1,0,true,0,123,123,100.00,18,0
Contract_0x5339CA2b8148C5803236D8592a98411c4Ae881f8.evm_runtime,ok,101760,1520,98.68,false,,96,133,39,0.0146,4,22,1.39,1.39,36,10,1,1,0,true,0,96,96,100.00,28,0
Contract_0x533Da53d2cf270056B8427D1A5812FFe2cDCa2dB.evm_runtime,ok,98180,1410,99.29,false,,67,96,31,0.0217,2,17,1.43,1.43,30,12,1,1,0,true,0,67,67,100.00,13,0
Contract_0x53d6b005c8196e59a56043ec92079a67f873255c.evm_runtime,ok,102352,1610,98.14,false,,199,289,92,0.0073,8,40,1.45,1.45,79,21,1,1,0,true,0,199,199,100.00,15,0
Contract_0x53eb9bd36b2b72a9ecf76b948ecb763dfb120e33.evm_runtime,ok,98824,1480,98.65,false,,69,96,29,0.0205,2,21,1.39,1.39,28,9,1,1,0,true,0,69,69,100.00,27,0
Contract_0x541d676940Fd68f2755c1585ec06a6f4857cf193.evm_runtime,ok,107384,1700,97.06,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x5497c008cca91cf8c3e597c47397f4643f7be432.evm_runtime,ok,101668,1630,98.77,false,,139,199,62,0.0104,2,49,1.43,1.43,61,8,1,1,0,true,0,139,139,100.00,18,0
Contract_0x54f56401204f1b6c1091fe181ee78f35f0f21f05.evm_runtime,ok,111136,1740,98.85,false,,272,377,107,0.0051,4,77,1.39,1.39,96,19,1,1,0,true,0,272,272,100.00,26,0
Contract_0x54ffec767aa14814c7e531369f1b5a85cd10672f.evm_runtime,ok,104060,1690,98.82,false,,216,326,112,0.0070,10,79,1.51,1.51,99,24,1,1,0,true,0,216,216,100.00,34,0
Contract_0x554b0236d29f8f693af8e9834ee27946a071cc89.evm_runtime,ok,125728,3840,99.22,false,,578,883,307,0.0026,61,92,1.53,1.53,164,78,1,1,0,true,0,578,578,100.00,31,0
Contract_0x5556d6a283fd18d71fd0c8b50d1211c5f842dbbc.evm_runtime,ok,115348,2360,97.46,false,,819,1168,351,0.0017,32,238,1.43,1.43,307,53,1,1,0,true,0,819,819,100.00,23,0
Contract_0x555d051538c7a13712f1f590fa6b4c176ca4529f.evm_runtime,ok,108660,2110,99.05,false,,607,878,273,0.0024,31,150,1.45,1.45,212,55,1,1,0,true,0,607,607,100.00,18,0
Contract_0x55c18560a0a85a9f6e224ad466888a5647bd2ac1.evm_runtime,ok,135704,4210,99.52,false,,845,1252,409,0.0018,38,206,1.48,1.48,245,37,1,1,0,true,0,845,845,100.00,30,0
Contract_0x55d568af5cee6a69898b280b691b7e91c31f9fff.evm_runtime,ok,260848,182820,99.71,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x55e3cb30ff2568c9f43c41c6b84cacced04e7c3f.evm_runtime,ok,118608,3010,99.00,false,,770,1093,325,0.0018,17,148,1.42,1.42,208,53,1,1,0,true,0,770,770,100.00,32,0
Contract_0x55f2623e8f15231a811c57761559872bae4cc960.evm_runtime,ok,103520,1700,98.82,false,,215,314,101,0.0068,7,62,1.46,1.46,91,22,1,1,0,true,0,215,215,100.00,21,0
Contract_0x561d0d6c498a379574eAaA4a5F2532b223fFaeBF.evm_runtime,ok,100732,1490,98.66,false,,119,172,55,0.0122,4,48,1.45,1.45,52,4,1,1,0,false,0,119,119,100.00,22,0
Contract_0x569c1d105f08f685e023bb4fc6f69957e2401df8.evm_runtime,ok,101912,1560,98.72,false,,125,174,51,0.0112,2,32,1.39,1.39,50,16,1,1,0,true,0,125,125,100.00,22,0
Contract_0x56ab71990783442f68fb25e0b466196c7ca6bd33.evm_runtime,ok,105968,2040,99.02,false,,382,503,123,0.0035,12,63,1.32,1.32,94,32,1,1,0,true,0,382,382,100.00,33,0
Contract_0x56c7bb2ef6357be01c5dbd8a29a4365aed559596.evm_runtime,ok,108620,1680,98.21,false,,185,257,74,0.0076,4,55,1.39,1.39,70,15,1,1,0,true,0,185,185,100.00,25,0
Contract_0x56db0438b1341e81e4c6e62f875fc3607fd1b911.evm_runtime,ok,103488,1800,96.67,false,,238,343,107,0.0061,2,80,1.44,1.44,106,24,1,1,0,true,0,238,238,100.00,54,0
Contract_0x57102a8c0ccf999a176a8f787606319a52a4189b.evm_runtime,ok,132624,4220,99.53,false,,1111,1628,519,0.0013,49,236,1.47,1.47,312,75,1,1,0,true,0,1111,1111,100.00,37,0
Contract_0x576501abd98ce5472b03b7ab4f5980941db7ef37.evm_runtime,ok,237244,19080,99.69,false,,625,952,329,0.0024,21,132,1.52,1.52,241,98,1,1,0,true,0,625,625,100.00,25,0
Contract_0x5766067108e534419ce13f05899bc3e3f4344948.evm_runtime,ok,230180,12670,99.76,false,,1164,1770,608,0.0013,35,316,1.52,1.52,480,108,1,1,0,true,0,1164,1164,100.00,22,0
Contract_0x576be77b1af41af31aacbf345ce7ea7e14ebd08c.evm_runtime,ok,103704,1660,98.19,false,,132,192,62,0.0111,10,23,1.45,1.45,49,22,1,1,0,true,0,132,132,100.00,14,0
Contract_0x582679c300a5a2b63b370138a596f8a6a427278c.evm_runtime,ok,102284,1570,98.09,false,,152,217,67,0.0095,4,43,1.43,1.43,63,16,1,1,0,true,0,152,152,100.00,23,0
Contract_0x5864c777697bf9881220328bf2f16908c9afcd7e.evm_runtime,ok,106172,1950,98.46,false,,418,605,189,0.0035,10,113,1.45,1.45,175,37,1,1,0,true,0,418,418,100.00,43,0
Contract_0x58b942E23E1eD671413d149aFC5597D0d7202808.evm_runtime,ok,103300,1700,98.82,false,,248,343,97,0.0056,6,76,1.38,1.38,90,16,1,1,0,true,0,248,248,100.00,31,0
Contract_0x59321ace77c8087ff8cb9f94c8384807e4fd8a3c.evm_runtime,ok,102084,1570,98.73,false,,94,129,37,0.0148,3,29,1.37,1.37,35,8,1,1,0,true,0,94,94,100.00,17,0
Contract_0x594c87a86e86643cf3fedc7debdab10fd8ccdab2.evm_runtime,ok,100584,1480,98.65,false,,85,121,38,0.0169,2,32,1.42,1.42,37,6,1,1,0,false,0,85,85,100.00,14,0
Contract_0x59637a3ad712406cd41cda1549be177c93330ee4.evm_runtime,ok,104428,1830,98.91,false,,327,450,125,0.0042,5,75,1.38,1.38,114,37,1,1,0,true,0,327,327,100.00,31,0
Contract_0x59797f5768bcccae040aaaac7458fb22fa3f663d.evm_runtime,ok,81096,1200,99.17,false,,20,32,14,0.0842,2,10,1.60,1.60,13,3,1,1,0,false,0,20,20,100.00,8,0
Contract_0x59a413b0dc16a6be63b351bf4dec73faa6850bff.evm_runtime,ok,104608,1740,98.85,false,,312,453,143,0.0047,4,97,1.45,1.45,139,27,1,1,0,true,0,312,312,100.00,48,0
Contract_0x5Ac44ca5368698568d96437363BEcc8Cd84EF061.evm_runtime,ok,101688,1530,98.69,false,,110,153,45,0.0128,2,29,1.39,1.39,44,15,1,1,0,true,0,110,110,100.00,20,0
Contract_0x5C0336451b65bf3a9cAF6A69D04007Efc6964E2e.evm_runtime,ok,102972,1610,98.76,false,,155,221,68,0.0093,4,59,1.43,1.43,65,7,1,1,0,false,0,155,155,100.00,29,0
Contract_0x5F4599A9512372552d2b3AbEeB9F9095C7514576.evm_runtime,ok,107328,1980,98.99,false,,489,673,186,0.0028,2,112,1.38,1.38,185,75,1,1,0,true,0,489,489,100.00,44,0
Contract_0x5a077C5857bf84C38477C7eB452aE9c3C35633bB.evm_runtime,ok,112216,2230,98.65,false,,814,1166,354,0.0018,11,192,1.43,1.43,307,101,1,1,0,true,0,814,814,100.00,28,0
Contract_0x5a244E7200539adC642438484AD0362ca99b838f.evm_runtime,ok,105000,1840,98.91,false,,341,494,155,0.0043,12,74,1.45,1.45,127,31,1,1,0,true,0,341,341,100.00,44,0
Contract_0x5a86Fd48ADDB990bf06A55fa68331E751Bb19890.evm_runtime,ok,113624,2550,99.22,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x5b1e82622dcb2d877ddd969a467802ab07855ef4.evm_runtime,ok,103532,1760,99.43,false,,318,467,151,0.0046,15,48,1.47,1.47,101,44,1,1,0,true,0,318,318,100.00,21,0
Contract_0x5b30658dabc353214793f049133e61164c56ba77.evm_runtime,ok,93332,1390,98.56,false,,43,59,18,0.0327,2,11,1.37,1.37,17,6,1,1,0,false,0,43,43,100.00,9,0
Contract_0x5b8c347b2ed372342532f5f7e0d97b02fb3f898b.evm_runtime,ok,106632,1660,98.80,false,,167,242,77,0.0087,7,40,1.45,1.45,65,22,1,1,0,true,0,167,167,100.00,20,0
Contract_0x5b9f6216c4917e875177bdc54a697feee6a60d17.evm_runtime,ok,98932,1530,98.69,false,,73,102,31,0.0194,4,20,1.40,1.40,28,10,1,1,0,true,0,73,73,100.00,19,0
Contract_0x5bFFc2900258C392FF6107f9B37cf743EB3a5E95.evm_runtime,ok,98192,1420,98.59,false,,44,62,20,0.0328,2,15,1.41,1.41,19,6,1,1,0,true,0,44,44,100.00,23,0
Contract_0x5c3c090a8677b46da26ce86274ac399e61c64daf.evm_runtime,ok,101152,1530,98.69,false,,102,141,41,0.0137,5,20,1.38,1.38,36,16,1,1,0,true,0,102,102,100.00,24,0
Contract_0x5c5ca8c79bf69a5449f1f621215e9cfc91189cc5.evm_runtime,ok,104712,1860,98.92,false,,259,375,118,0.0056,4,92,1.45,1.45,114,21,1,1,0,true,0,259,259,100.00,35,0
Contract_0x5c99759f77bc7e16fcc2ae107fef9bd8b8762bc5.evm_runtime,ok,104916,1930,99.48,false,,381,540,161,0.0037,19,80,1.42,1.42,119,31,1,1,0,true,0,381,381,100.00,16,0
Contract_0x5cb2f04e6a63f38624cfca70955eaf5f215b8f4d.evm_runtime,ok,970688,9950,99.60,false,,1127,1649,524,0.0013,19,288,1.46,1.46,472,112,16,1,0,true,0,1079,1127,95.74,34,0
Contract_0x5cef8c37ab75fc56cd50e17692f39ac7bc189075.evm_runtime,ok,100956,1590,98.11,false,,135,181,48,0.0100,2,26,1.34,1.34,47,21,4,1,0,true,0,132,135,97.78,19,0
Contract_0x5d18fe86bf42a3b2ddaebdf7fd8bc0578eab71f7.evm_runtime,ok,89012,1290,97.67,false,,31,44,15,0.0473,2,14,1.42,1.42,14,2,1,1,0,false,0,31,31,100.00,16,0
Contract_0x5d4bb541eed49d0290730b4ab332aa46bd27d888.evm_runtime,ok,113536,2290,99.56,false,,371,508,139,0.0037,4,88,1.37,1.37,133,48,2,1,0,true,0,370,371,99.73,50,0
Contract_0x5d63846de87179ebfed8b9c512d503c07516d94d.evm_runtime,ok,102040,1560,98.72,false,,138,187,51,0.0099,2,36,1.36,1.36,50,15,11,1,0,true,0,120,138,86.96,16,0
Contract_0x5dcc6f5dc918fc399db0cb6cf3d160ae3bfb0c2f.evm_runtime,ok,104328,1730,99.42,false,,259,372,115,0.0056,7,68,1.44,1.44,105,25,1,1,0,true,0,259,259,100.00,30,0
Contract_0x5e156645b572dae1c3a487173fa2dfaae3a1fa22.evm_runtime,ok,100536,1500,98.67,false,,87,123,38,0.0164,2,27,1.41,1.41,37,12,1,1,0,true,0,87,87,100.00,42,0
