sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,unique_blocks,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,max_depth,orphan_nodes,is_invalid,invalid_percentage,block_count
Contract_0x750eab388d8d2b0be4e6b19ad861458957c37306.evm,ok,127828,2640,98.48,false,0,134,126,150,18,0.0084,2,5,1.12,1.12,44,11,1,28,0,true,s_0,134,134,15,0,false,0.00,0
Contract_0x754e0b614b7359b22cf22458530798242d564560.evm,ok,182956,6620,98.64,false,0,551,265,698,149,0.0023,2,11,1.27,1.27,234,92,1,87,0,true,s_0,551,551,74,0,false,0.00,0
Contract_0x758f3f4ACc36EC1D9Df62ecA9b914db5958265e3.evm,ok,154700,3980,98.49,false,0,294,226,329,37,0.0038,2,4,1.12,1.12,111,31,1,76,0,true,s_0,294,294,81,0,false,0.00,0
Contract_0x759aD2faF96Ea898D00C924beF110beC22032c05.evm,ok,161584,3960,99.24,false,0,222,113,275,55,0.0056,2,10,1.24,1.24,80,27,1,27,0,true,s_0,222,222,100,0,false,0.00,0
Contract_0x76562bD67452359b68fACbfa2d0cc9c1999F566C.evm,ok,165604,5110,98.43,false,0,401,259,510,111,0.0032,2,3,1.27,1.27,181,77,1,72,0,true,s_0,401,401,72,0,false,0.00,0
Contract_0x7660ad136ed1b522bea4213da330ac124e91109f.evm,ok,118960,2030,98.52,false,0,57,57,59,4,0.0185,2,3,1.04,1.04,21,2,1,19,0,false,s_0,57,57,11,0,false,0.00,0
Contract_0x771d58b46d2cedeb47492dfb24b632e3e6783f8e.evm,ok,146908,2810,98.58,false,0,152,145,164,14,0.0071,2,5,1.08,1.08,56,8,1,44,0,true,s_0,152,152,25,0,false,0.00,0
Contract_0x77220f6e8d4aef984ca299c0ae2c56dd87a50541.evm,ok,114856,1810,97.79,false,0,36,36,39,5,0.0310,2,2,1.08,1.08,14,4,1,11,0,true,s_0,36,36,11,0,false,0.00,0
Contract_0x77675389619af950ad8a2c974a043e57336f2e43.evm,ok,122084,2650,98.87,false,0,85,83,90,7,0.0126,2,3,1.06,1.06,31,4,1,26,0,false,s_0,85,85,16,0,false,0.00,0
Contract_0x779e2e680fe3cc3144d3b1411a9c204072b26506.evm,ok,121116,2090,98.56,false,0,76,76,92,18,0.0161,2,5,1.21,1.21,31,9,1,15,0,true,s_0,76,76,11,0,false,0.00,0
Contract_0x781f19bdff0a35caf1af03b0576207a58984a032.evm,ok,111260,1590,97.48,false,0,30,30,32,4,0.0368,2,3,1.07,1.07,13,2,1,11,0,false,s_0,30,30,10,0,false,0.00,0
Contract_0x786a105d6b23592a4a16c19e8785c5689db7c926.evm,ok,141180,2860,98.25,false,0,145,137,162,19,0.0078,2,3,1.12,1.12,52,16,1,35,0,true,s_0,145,145,23,0,false,0.00,0
Contract_0x786f037619b5f7f8c32310e4686fa7fb117298b2.evm,ok,135220,2810,98.58,false,0,136,130,154,20,0.0084,2,3,1.13,1.13,53,16,1,35,0,true,s_0,136,136,21,0,false,0.00,0
Contract_0x78a174477d0ec996d35cc3484d73f71128e0c046.evm,ok,149364,3850,98.18,false,0,280,263,309,31,0.0040,2,2,1.10,1.10,115,30,1,86,0,true,s_0,280,280,76,0,false,0.00,0
Contract_0x78d94a748325f4a6fd66e7bad59650ae17423c2a.evm,ok,147316,3520,97.44,false,0,262,213,279,19,0.0041,2,2,1.06,1.06,82,18,1,65,0,true,s_0,262,262,36,0,false,0.00,0
Contract_0x78f2c2af65126834c51822f56be0d7469d7a523e.evm,ok,152784,3290,98.78,false,0,198,164,223,27,0.0057,2,7,1.13,1.13,80,15,1,55,0,false,s_0,198,198,59,0,false,0.00,0
Contract_0x7915DCbe8E2b132832c63E0704D9EBBbD5800dd8.evm,ok,172904,5380,98.88,false,0,407,183,507,102,0.0031,2,9,1.25,1.25,130,54,1,30,0,true,s_0,407,407,95,0,false,0.00,0
Contract_0x79A00A26f05f901fBC7D29cccf1156eD0599b5FC.evm,ok,146340,2990,98.33,false,0,153,153,168,17,0.0072,2,5,1.10,1.10,62,11,1,47,0,true,s_0,153,153,20,0,false,0.00,0
Contract_0x7A6425C9b3F5521BFa5d71Df710A2FB80508319b.evm,ok,201884,5550,98.92,false,1,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x7C1C9B215780386215b2FF01bFef9146866925ce.evm,ok,144020,3240,98.46,false,0,170,170,189,21,0.0066,2,5,1.11,1.11,62,13,1,43,0,true,s_0,170,170,16,0,false,0.00,0
Contract_0x7CB97cc622d2CD3F403e49A369C1CF6dec0342f8.evm,ok,112844,1770,97.74,false,0,43,43,43,2,0.0238,2,2,1.00,1.00,11,1,1,11,0,false,s_0,43,43,32,0,false,0.00,0
Contract_0x7F87EcCb156EdA91D74Bb6546b4155f0bA0d04d1.evm,ok,171920,5440,98.71,false,0,453,354,490,39,0.0024,2,6,1.08,1.08,159,33,1,122,0,true,s_0,453,453,39,0,false,0.00,0
Contract_0x7a0d77445341aa4366896b4859fe2cfbf62e9a49.evm,ok,121524,2110,98.58,false,0,82,82,98,18,0.0148,2,5,1.20,1.20,34,10,1,18,0,true,s_0,82,82,14,0,false,0.00,0
Contract_0x7a250d5630b4cf539739df2c5dacb4c659f2488d.evm,ok,206728,6180,99.35,false,1,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x7a35fe1e97823f78736ef60b8053bff68fd7deb4.evm,ok,145204,3000,99.00,false,0,199,199,220,23,0.0056,2,8,1.11,1.11,85,12,1,64,0,true,s_0,199,199,28,0,false,0.00,0
Contract_0x7a4f7e8cc513c7689975a05709a9666ffc4b1760.evm,ok,142852,2840,98.24,false,0,169,168,182,15,0.0064,2,3,1.08,1.08,68,12,1,55,0,true,s_0,169,169,25,0,false,0.00,0
Contract_0x7a863753522d67b58ce7221112ad00c7f59fb4c6.evm,ok,140188,2800,98.21,false,0,171,160,200,31,0.0069,2,7,1.17,1.17,70,16,1,41,0,true,s_0,171,171,24,0,false,0.00,0
Contract_0x7b551d679606ee11862b0e9b2d354b53951fda93.evm,ok,148916,3100,99.03,false,0,194,184,212,20,0.0057,2,4,1.09,1.09,73,14,1,55,0,true,s_0,194,194,25,0,false,0.00,0
Contract_0x7c0d5A979852B7CE3a4AC4FE04A8416Af52EA0b7.evm,ok,199708,8860,97.52,false,0,634,574,735,103,0.0018,2,17,1.16,1.16,285,52,1,184,0,false,s_0,634,634,65,0,false,0.00,0
Contract_0x7c1056ac0f7d223c4297e0c683453ee625011b1f.evm,ok,153580,4180,98.33,false,0,331,329,353,24,0.0032,2,9,1.07,1.07,128,14,1,106,0,true,s_0,331,331,20,0,false,0.00,0
Contract_0x7c31b2b656fa7fe723a4f6f8dc2bfb44ffd8bc13.evm,ok,155740,4450,98.43,false,0,338,305,388,52,0.0034,2,5,1.15,1.15,135,38,1,85,0,true,s_0,338,338,35,0,false,0.00,0
Contract_0x7c3497affb16bc04da611465a80d20d98b4563f6.evm,ok,130820,2780,96.04,false,0,119,113,142,25,0.0101,2,6,1.19,1.19,50,15,1,27,0,true,s_0,119,119,21,0,false,0.00,0
Contract_0x7c5af860f5da0a30e6fbffce5fa477b1a3277127.evm,ok,154696,4060,99.01,false,0,271,271,280,11,0.0038,2,2,1.03,1.03,105,10,1,96,0,true,s_0,271,271,38,0,false,0.00,0
Contract_0x7d0c1d4e8494afb147884fc934044196b9306aa6.evm,ok,176716,5870,98.81,false,0,548,318,603,57,0.0020,2,13,1.10,1.10,99,26,1,44,0,true,s_0,548,548,47,0,false,0.00,0
Contract_0x7d7539275328f8df58ce9a1adb4f1051afc1dec2.evm,ok,141708,3050,97.70,false,0,198,172,210,14,0.0054,2,3,1.06,1.06,62,12,1,50,0,true,s_0,198,198,29,0,false,0.00,0
Contract_0x7d9a27dbba3619c1d8b42f22fdf28edb85bf744c.evm,ok,152612,4350,98.62,false,0,330,322,386,58,0.0036,2,7,1.17,1.17,140,33,1,84,0,true,s_0,330,330,35,0,false,0.00,0
Contract_0x7de33b2672efb11fde366dae96bd63b985bce186.evm,ok,70524,1060,99.06,false,0,1,1,0,1,0.0000,0,0,0.00,0.00,0,0,1,1,0,false,s_0,1,1,0,0,false,0.00,0
Contract_0x7df50deabb5c7e10172e152ad3300be25a9d3073.evm,ok,124612,2340,97.86,false,0,89,89,99,12,0.0126,2,4,1.11,1.11,38,8,1,28,0,false,s_0,89,89,12,0,false,0.00,0
Contract_0x7e2a22a39bdcf6188d5c06f156d2b377ab925eb6.evm,ok,129460,2660,98.50,false,0,138,138,150,14,0.0079,2,7,1.09,1.09,61,7,1,49,0,true,s_0,138,138,18,0,false,0.00,0
Contract_0x7e571b13AeB1A6ABcFC470B7d033a6838e53f440.evm,ok,156960,4610,98.05,false,0,378,323,441,65,0.0031,2,13,1.17,1.17,152,30,1,89,0,false,s_0,378,378,33,0,false,0.00,0
Contract_0x7e99e6CeaDc740dAC502237107B43895517Af190.evm,ok,196788,8530,98.94,false,0,607,519,745,140,0.0020,2,18,1.23,1.23,207,37,1,69,0,true,s_0,607,607,35,0,false,0.00,0
Contract_0x7eb6e1f8c3c9da996728f78f6abe3b200b1e77e2.evm,ok,126252,2670,98.50,false,0,134,122,143,11,0.0080,2,3,1.07,1.07,57,9,1,48,0,false,s_0,134,134,26,0,false,0.00,0
Contract_0x7ed3dc4aa9c1c36c30e346dcb1c11b541993dcde.evm,ok,129972,2680,98.51,false,0,134,134,156,24,0.0088,2,3,1.16,1.16,51,20,1,29,0,true,s_0,134,134,20,0,false,0.00,0
Contract_0x7eda1cc70109a772d12f2c1c66715c30847dd272.evm,ok,126328,2630,98.48,false,0,122,122,144,24,0.0098,2,3,1.18,1.18,47,20,1,25,0,true,s_0,122,122,18,0,false,0.00,0
Contract_0x7ef80aedb30cebc4865611c09aabc005b4bf4034.evm,ok,155812,3510,98.58,false,0,208,136,244,38,0.0057,2,8,1.17,1.17,89,18,1,53,0,false,s_0,208,208,42,0,false,0.00,0
Contract_0x7f1cd65679d73eb98fcebe8b61c13d3d68605717.evm,ok,143592,3110,98.07,false,0,199,181,215,18,0.0055,2,11,1.08,1.08,75,6,1,59,0,false,s_0,199,199,36,0,false,0.00,0
Contract_0x7fB103e6b5D11e98e58118fF31e0b41bC40786a0.evm,ok,128676,2600,98.85,false,0,126,126,138,14,0.0088,2,3,1.10,1.10,49,10,1,37,0,true,s_0,126,126,20,0,false,0.00,0
Contract_0x7fe1f327b4c8fcf6343ecd4009ce9d07ce7962ae.evm,ok,126464,2510,98.41,false,0,89,89,99,12,0.0126,2,4,1.11,1.11,38,8,1,28,0,false,s_0,89,89,12,0,false,0.00,0
Contract_0x807dd46f267b921efd4e3a92734a77b2e7a177ea.evm,ok,125328,2430,95.88,false,0,99,99,118,21,0.0122,2,3,1.19,1.19,39,16,1,20,0,true,s_0,99,99,12,0,false,0.00,0
Contract_0x80a37eb2bd155eadd81fa7090fa069e723a357da.evm,ok,104008,1330,99.25,false,0,5,5,6,3,0.3000,2,2,1.20,1.20,2,2,1,1,0,false,s_0,5,5,2,0,false,0.00,0
Contract_0x80cfbe26cca322411f9f005d25ba54127618fcb0.evm,ok,138584,3210,98.44,false,0,112,112,116,6,0.0093,2,3,1.04,1.04,44,4,1,40,0,true,s_0,112,112,22,0,false,0.00,0
Contract_0x80db22675dad70e44b64029510778583187faddb.evm,ok,222752,12080,98.51,false,0,860,685,1005,147,0.0014,2,14,1.17,1.17,342,103,1,197,0,true,s_0,860,860,57,0,false,0.00,0
Contract_0x813391B1ecFc422118a49324a13eD41b2fAE063C.evm,ok,123412,2370,98.31,false,0,96,91,101,7,0.0111,2,3,1.05,1.05,31,5,1,26,0,false,s_0,96,96,13,0,false,0.00,0
Contract_0x81dcc6246fe261035ffee91cd975faf3d3f3375f.evm,ok,180308,6470,98.61,false,0,504,504,544,42,0.0021,2,3,1.08,1.08,204,38,1,164,0,true,s_0,504,504,56,0,false,0.00,0
Contract_0x820fdda87a6fae864d3da0c2d9819b9e50a87fc9.evm,ok,145488,3190,97.81,false,0,204,194,219,17,0.0053,2,3,1.07,1.07,70,15,1,55,0,true,s_0,204,204,33,0,false,0.00,0
Contract_0x8213d4c0ad265301a77d66de64cabcf2d4ffc17e.evm,ok,120456,2110,98.10,false,0,78,64,99,23,0.0165,2,5,1.27,1.27,30,15,1,9,0,true,s_0,78,78,18,0,false,0.00,0
Contract_0x823b56c714449e25bf68ec66fd30925cf7588e52.evm,ok,151024,3920,98.47,false,0,294,293,331,39,0.0038,2,14,1.13,1.13,128,22,1,91,0,true,s_0,294,294,23,0,false,0.00,0
Contract_0x825a2c6FEca6a769875fd314182fB00B6F92AF35.evm,ok,180388,6550,98.63,false,0,531,432,630,101,0.0022,2,9,1.19,1.19,196,68,1,97,0,true,s_0,531,531,70,0,false,0.00,0
Contract_0x82d5d02b0b80639066dd0bc601d18f4a7fd9dd4e.evm,ok,150948,3480,98.28,false,0,223,216,241,20,0.0049,2,3,1.08,1.08,87,16,1,69,0,true,s_0,223,223,30,0,false,0.00,0
Contract_0x8313675d1405f3f7aee3da9d63e0bf5c30c75832.evm,ok,160124,4530,98.90,false,0,316,168,431,117,0.0043,2,7,1.36,1.36,135,76,1,20,0,false,s_0,316,316,36,0,false,0.00,0
Contract_0x832bf950ad4046ca538dc1261b694b38c129cb42.evm,ok,144052,3140,98.09,false,0,137,130,152,17,0.0082,2,5,1.11,1.11,46,10,1,31,0,true,s_0,137,137,15,0,false,0.00,0
Contract_0x8342228044fd5dc6fcf6b1c9a466da83dea28ae1.evm,ok,113160,1920,96.88,false,0,45,42,50,7,0.0253,2,2,1.11,1.11,13,6,1,8,0,true,s_0,45,45,24,0,false,0.00,0
Contract_0x83bf846c65a139549d4abc1e9736c66b8bebe466.evm,ok,169028,5170,98.65,false,0,372,349,385,15,0.0028,2,4,1.03,1.03,129,10,1,116,0,true,s_0,372,372,45,0,false,0.00,0
Contract_0x83c32bf929f80e404ff30ede7333271460b13cd9.evm,ok,146936,3230,98.76,false,0,223,188,246,25,0.0050,2,12,1.10,1.10,76,5,1,53,0,false,s_0,223,223,29,0,false,0.00,0
Contract_0x847d12559c0c20a87b2db40e79ad9fc1c58f686a.evm,ok,158240,4450,98.88,false,0,365,362,482,119,0.0036,2,42,1.32,1.32,133,22,1,16,0,true,s_0,365,365,30,0,false,0.00,0
Contract_0x8495312ec8221366de50367a1188e6b82f07576a.evm,ok,205976,8520,98.94,false,0,875,253,1122,249,0.0015,2,35,1.28,1.28,298,92,1,51,0,true,s_0,875,875,87,0,false,0.00,0
Contract_0x85b139445d14d4fa1b4e619ed84af0c04e5291d4.evm,ok,147356,3850,98.18,false,0,272,272,275,5,0.0037,2,3,1.01,1.01,118,3,1,115,0,true,s_0,272,272,36,0,false,0.00,0
Contract_0x85e46768b300e675e2ea39bbab6c428b8ab8fb02.evm,ok,165420,5770,98.44,false,0,398,330,457,61,0.0029,2,9,1.15,1.15,134,31,1,75,0,true,s_0,398,398,35,0,false,0.00,0
Contract_0x860a8c64cbc7f9aac11428ef8df989f5770cda60.evm,ok,154740,4480,98.44,false,0,285,284,295,12,0.0036,2,3,1.04,1.04,119,9,1,109,0,true,s_0,285,285,34,0,false,0.00,0
Contract_0x86204681a6bd7cf336368e1978f64ee801e141e4.evm,ok,110224,1700,98.24,false,0,33,33,38,7,0.0360,2,3,1.15,1.15,13,5,1,8,0,true,s_0,33,33,11,0,false,0.00,0
Contract_0x8645b4B64569719377Ef890A0fE5D2d61e6f2F95.evm,ok,111864,1790,98.88,false,0,30,30,30,2,0.0345,2,2,1.00,1.00,13,1,1,13,0,false,s_0,30,30,11,0,false,0.00,0
Contract_0x86a1755ba805ecc8b0608d56c22716bd1d4b68a8.evm,ok,118676,2230,98.65,false,0,68,67,78,12,0.0171,2,3,1.15,1.15,26,9,1,16,0,true,s_0,68,68,21,0,false,0.00,0
Contract_0x86c59ef431f51d218f32b5ccef12cfd363a2abc6.evm,ok,121684,2290,98.69,false,0,80,80,96,18,0.0152,2,3,1.20,1.20,31,14,1,15,0,true,s_0,80,80,29,0,false,0.00,0
Contract_0x86e132932566fb7030eef19b997c8797de13cfbd.evm,ok,278876,17470,98.74,false,0,1151,558,1515,366,0.0011,2,32,1.32,1.32,544,95,1,180,0,false,s_0,1151,1151,96,0,false,0.00,0
Contract_0x86fd9f5988a4d2335d37a0daece48069ae2f3432.evm,ok,109280,1620,98.15,false,0,27,27,28,3,0.0399,2,2,1.04,1.04,12,2,1,11,0,false,s_0,27,27,12,0,false,0.00,0
Contract_0x8775aF59e4bbd8cD90F3a5FAe330BD270b850c64.evm,ok,129444,2700,98.52,false,0,135,125,154,21,0.0085,2,5,1.14,1.14,50,12,1,31,0,true,s_0,135,135,17,0,false,0.00,0
Contract_0x87d46bc2cf8619df20fc95123a090ef3bef80f46.evm,ok,146288,3100,98.71,false,0,198,198,218,22,0.0056,2,9,1.10,1.10,84,10,1,64,0,true,s_0,198,198,27,0,false,0.00,0
Contract_0x87f5d2243c2a2ae2d8934626739df6c5239d14ad.evm,ok,142168,3440,99.13,false,0,119,117,132,15,0.0094,2,9,1.11,1.11,33,5,1,20,0,true,s_0,119,119,23,0,false,0.00,0
Contract_0x87fabb3BdC15DEd4d34654C67b1342d482b45445.evm,ok,169552,5100,98.82,false,0,457,290,514,59,0.0025,2,17,1.12,1.12,104,15,1,47,0,true,s_0,457,457,100,0,false,0.00,0
Contract_0x87fe8eba753076a943bd2a5f6c3556188064797e.evm,ok,222124,11070,98.92,false,0,797,639,910,115,0.0014,2,17,1.14,1.14,287,49,1,174,0,true,s_0,797,797,38,0,false,0.00,0
Contract_0x882bd868495323dd7d903e2ad69ef0b1f7d8853e.evm,ok,144548,3130,99.04,false,0,187,187,190,5,0.0055,2,2,1.02,1.02,75,4,1,72,0,false,s_0,187,187,36,0,false,0.00,0
Contract_0x8831345069413c6443d75738278870e343c4a291.evm,ok,149900,4350,98.16,false,0,279,262,311,34,0.0040,2,5,1.11,1.11,104,25,1,72,0,true,s_0,279,279,30,0,false,0.00,0
Contract_0x88c7b1f41dde50effc25541a2e0769b887eb2ee7.evm,ok,155696,4290,98.60,false,0,328,314,347,21,0.0032,2,3,1.06,1.06,137,18,1,118,0,true,s_0,328,328,61,0,false,0.00,0
Contract_0x88fa999e81b62989fdeeb4a9426433c67caca1fd.evm,ok,116148,1930,98.45,false,0,47,47,48,3,0.0222,2,2,1.02,1.02,21,2,1,20,0,true,s_0,47,47,21,0,false,0.00,0
Contract_0x8905ff67286639c5d4414267731f3e0e850b6b46.evm,ok,151388,3940,98.48,false,0,293,271,324,33,0.0038,2,2,1.11,1.11,117,32,1,86,0,true,s_0,293,293,80,0,false,0.00,0
Contract_0x8920ab172362e42fcf576e17432359de1b1e463d.evm,ok,84788,1230,99.19,false,0,11,11,12,3,0.1091,2,2,1.09,1.09,4,2,1,3,0,false,s_0,11,11,5,0,false,0.00,0
Contract_0x8D67753914a94f84947B1AC0AD4Ae66B23494E96.evm,ok,210832,11010,98.91,false,0,871,871,1027,158,0.0014,2,61,1.18,1.18,379,53,1,223,0,true,s_0,871,871,29,0,false,0.00,0
Contract_0x8F925ff8422192B14AD3B6db9883acde95fd073a.evm,ok,156116,4510,98.89,false,0,370,351,401,33,0.0029,2,9,1.08,1.08,147,22,1,116,0,true,s_0,370,370,25,0,false,0.00,0
Contract_0x8a68277a6345011ed116a4f0931b30c6ba128b7d.evm,ok,153600,3930,98.98,false,0,285,283,331,48,0.0041,2,14,1.16,1.16,120,21,1,74,0,true,s_0,285,285,17,0,false,0.00,0
Contract_0x8a7DA5FE29F33F5C053D46CB79086cDcc24aC610.evm,ok,294568,21270,98.73,false,0,1344,784,1732,390,0.0010,2,17,1.29,1.29,667,219,1,279,0,true,s_0,1344,1344,85,0,false,0.00,0
Contract_0x8ab2454829f605b1c232cdc6a3a05f6972606ff5.evm,ok,126344,2650,98.11,false,0,136,92,168,34,0.0092,2,5,1.24,1.24,59,11,1,27,0,false,s_0,136,136,19,0,false,0.00,0
Contract_0x8b028e2fad2dc99999fb784ca9d7267981c90b4d.evm,ok,102412,1600,98.75,false,0,18,18,20,4,0.0654,2,2,1.11,1.11,6,3,1,4,0,true,s_0,18,18,8,0,false,0.00,0
Contract_0x8b358980ff79fdf1f875fd6bc58dba7f7f0cdc98.evm,ok,110788,1770,98.31,false,0,33,33,38,7,0.0360,2,3,1.15,1.15,13,5,1,8,0,true,s_0,33,33,11,0,false,0.00,0
Contract_0x8b64d94d42fa3c05dc8579ae9ba788e0cb35d999.evm,ok,127020,2720,98.90,false,0,141,141,148,9,0.0075,2,3,1.05,1.05,65,6,1,58,0,false,s_0,141,141,32,0,false,0.00,0
Contract_0x8b799f3da4e7971a676fb616ace798f71d49cea7.evm,ok,124796,2510,98.80,false,0,95,95,107,14,0.0120,2,3,1.13,1.13,35,10,1,23,0,true,s_0,95,95,12,0,false,0.00,0
Contract_0x8b847669b2e5dd5101736e41da8ec38653065aeb.evm,ok,141660,2980,98.66,false,0,177,177,189,14,0.0061,2,3,1.07,1.07,74,11,1,62,0,true,s_0,177,177,21,0,false,0.00,0
Contract_0x8b861797b3b67b8017ad7f251afff9bcf492110e.evm,ok,126080,2410,97.93,false,0,77,77,83,8,0.0142,2,3,1.08,1.08,30,6,1,24,0,true,s_0,77,77,18,0,false,0.00,0
Contract_0x8c2c8b49a74d3d9d513df995bd0131e543c5ea63.evm,ok,131556,2580,98.45,false,0,122,122,127,7,0.0086,2,2,1.04,1.04,48,6,1,43,0,true,s_0,122,122,19,0,false,0.00,0
Contract_0x8c530a698b6e83d562db09079bc458d4dad4e6c5.evm,ok,120600,2010,98.51,false,0,34,34,35,3,0.0312,2,2,1.03,1.03,14,2,1,13,0,false,s_0,34,34,13,0,false,0.00,0
Contract_0x8c9e4cf756b9d01d791b95bc2d0913ef2bf03784.evm,ok,142952,2810,98.58,false,0,154,154,171,19,0.0073,2,6,1.11,1.11,66,8,1,49,0,true,s_0,154,154,14,0,false,0.00,0
Contract_0x8cb0a2e296249e2c1b2a971bf5514904d6a36108.evm,ok,121512,2140,99.07,false,0,77,77,81,6,0.0138,2,2,1.05,1.05,29,5,1,25,0,false,s_0,77,77,16,0,false,0.00,0
Contract_0x8d7f62f76adeaf5b3013bd0de09a11c7dc91f15c.evm,ok,149248,3480,98.56,false,0,252,214,301,51,0.0048,2,3,1.19,1.19,95,38,1,46,0,true,s_0,252,252,46,0,false,0.00,0
Contract_0x8dc6ed015579167d181e86ae9c324943c7360d7f.evm,ok,147588,3110,99.04,false,0,177,138,205,30,0.0066,2,9,1.16,1.16,62,20,1,34,0,true,s_0,177,177,29,0,false,0.00,0
Contract_0x8e0bc7a37d2db44bbc46ac77a1e4296a5a3fb862.evm,ok,185924,6200,99.03,false,0,431,419,492,63,0.0027,2,24,1.14,1.14,171,16,1,110,0,true,s_0,431,431,43,0,false,0.00,0
Contract_0x8e2b7ce4188500f9dfdbe5afb7414a522c0fba0d.evm,ok,109420,1640,98.78,false,0,29,29,29,2,0.0357,2,2,1.00,1.00,11,1,1,11,0,false,s_0,29,29,10,0,false,0.00,0
Contract_0x8ebfd3a4df97308fc775a5d38387d1c26633a2c5.evm,ok,124852,2330,97.85,false,0,98,98,110,14,0.0116,2,3,1.12,1.12,37,11,1,25,0,true,s_0,98,98,17,0,false,0.00,0
Contract_0x8ecff12e848c804526ce917343ebfa92c572309c.evm,ok,144824,2900,97.93,false,0,160,150,176,18,0.0069,2,4,1.10,1.10,59,12,1,43,0,true,s_0,160,160,24,0,false,0.00,0
Contract_0x8f070f80c7b1e26ef651b252ac9289c3cec985ea.evm,ok,155232,3660,98.63,false,0,236,213,259,25,0.0047,2,8,1.10,1.10,70,12,1,47,0,true,s_0,236,236,23,0,false,0.00,0
Contract_0x8f7944167816F4551a3dfCBbc6F44eF060719905.evm,ok,130740,2630,99.24,false,0,140,95,162,24,0.0083,2,3,1.16,1.16,48,22,1,26,0,true,s_0,140,140,64,0,false,0.00,0
Contract_0x8fc8aa0ac524b31ddf0f5ee6331fae02550ae266.evm,ok,129052,2720,98.16,false,0,132,132,138,8,0.0080,2,2,1.05,1.05,53,7,1,47,0,true,s_0,132,132,20,0,false,0.00,0
Contract_0x8fe6736c0bb4bcbd7d8156963cb247f8a6b8d5a0.evm,ok,142840,2970,98.32,false,0,184,184,199,17,0.0059,2,5,1.08,1.08,75,11,1,60,0,true,s_0,184,184,17,0,false,0.00,0
Contract_0x9051795aB42712890A8A705bC7c14F116A4CCC87.evm,ok,143376,2940,98.30,false,0,168,168,187,21,0.0067,2,5,1.11,1.11,68,14,1,49,0,true,s_0,168,168,14,0,false,0.00,0
Contract_0x9087c06ea08f5efac5190c08e749c01fc8b2491f.evm,ok,125400,2390,98.74,false,0,109,109,116,9,0.0099,2,4,1.06,1.06,44,6,1,37,0,true,s_0,109,109,18,0,false,0.00,0
Contract_0x91295a8493fd0e368db5f248b25ea1cb4ea52e84.evm,ok,126692,2300,99.57,false,0,66,56,70,6,0.0163,2,3,1.06,1.06,17,4,1,13,0,false,s_0,66,66,30,0,false,0.00,0
Contract_0x918101FB64f467414e9a785aF9566ae69C3e22C5.evm,ok,156924,4330,98.61,false,0,360,227,407,49,0.0031,2,3,1.13,1.13,86,46,1,39,0,true,s_0,360,360,64,0,false,0.00,0
Contract_0x91eb270469976168bc099b25cf02838c29656aab.evm,ok,179064,6870,98.98,false,0,493,406,564,73,0.0023,2,9,1.14,1.14,157,41,1,86,0,true,s_0,493,493,38,0,false,0.00,0
Contract_0x92422f53e53741c6127d0ab30d5ea3df794ee86f.evm,ok,145840,3320,98.19,false,0,189,189,202,15,0.0057,2,3,1.07,1.07,78,12,1,65,0,true,s_0,189,189,25,0,false,0.00,0
Contract_0x928d12b6537ab5f7486101375b0715e1facea1c9.evm,ok,152800,3570,98.88,false,0,214,203,228,16,0.0050,2,3,1.07,1.07,74,12,1,60,0,true,s_0,214,214,32,0,false,0.00,0
Contract_0x929a10efda7099865dad8286aee8715078902d51.evm,ok,144656,2890,98.96,false,0,155,125,164,11,0.0069,2,4,1.06,1.06,48,8,1,39,0,false,s_0,155,155,17,0,false,0.00,0
Contract_0x929bbccdaa014585666d1497afb2d8d7c9da38e5.evm,ok,167812,5270,98.48,false,0,431,396,491,62,0.0026,2,13,1.14,1.14,183,25,1,123,0,true,s_0,431,431,33,0,false,0.00,0
Contract_0x92da30c9f8c72baa6e52aaf6f49feba55614998c.evm,ok,155332,4450,98.43,false,0,305,233,344,41,0.0037,2,3,1.13,1.13,116,30,1,77,0,true,s_0,305,305,46,0,false,0.00,0
Contract_0x934c28362f7f399c5064980c187ed6d273ab9598.evm,ok,135240,2560,98.44,false,0,127,125,141,16,0.0088,2,5,1.11,1.11,45,10,1,31,0,true,s_0,127,127,17,0,false,0.00,0
Contract_0x94063a232e6bc13cb4021819d2a867d0fe19516a.evm,ok,151588,3610,98.34,false,0,204,204,218,16,0.0053,2,5,1.07,1.07,83,10,1,69,0,true,s_0,204,204,18,0,false,0.00,0
Contract_0x94c19e029f5a1a115f3b99ad87da24d33e60a0e1.evm,ok,120812,2200,98.64,false,0,79,79,91,14,0.0148,2,3,1.15,1.15,30,9,1,18,0,true,s_0,79,79,16,0,false,0.00,0
Contract_0x9506EAf79Bb629C06fFfEA8f430F1fa2d49B3bA3.evm,ok,152964,4220,98.58,false,0,304,286,336,34,0.0036,2,9,1.11,1.11,112,16,1,80,0,true,s_0,304,304,45,0,false,0.00,0
