sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0x1713ed16004ec8ecea1d26fd66edba625f12e031.evm,ok,18968,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x179747c6812bf1dcd1b3486027595a98055da059.evm,ok,18976,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x17Bcf59D273f7C58735ed80Ea001a69f80DF92fc.evm,ok,18828,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x17c72d96a9071d58fb2fa02a174ac10e79ec6a54.evm,ok,18980,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x180e0cfb1b74de8f99cef66ddf68959187908f4f.evm,ok,19040,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x189cfa1e719ec7728d04e861a6cea077b5fad634.evm,ok,18984,10,0.00,false,,227,267,42,0.0052,6,9,1.18,1.18,94,15,2,61,1,true,0,226,227,99.56,29,1
Contract_0x18d657832c75a9ac8bc5d15a129d5f23b04f8628.evm,ok,18972,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x18fe2ed05b78fb98be7e232975529ade3ebefd57.evm,ok,18980,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x191e2c947a37816a75c7db1d6d14dd9974583a6b.evm,ok,18952,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1929768c55da174c8e14838a12229392a663875d.evm,ok,18972,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1964f2f3ce45ac518b18ef4aa4265f8aadcef4ae.evm,ok,18968,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1977c795b5f52bf6f8150136b07822d1f00704f3.evm,ok,18956,20,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1983894a01de535f71e4d5e8919cafb049db6f25.evm,ok,18952,10,0.00,false,,7,8,3,0.1905,2,2,1.14,1.14,3,2,1,2,0,false,0,7,7,100.00,3,0
Contract_0x19933559f653b193dd5f3d82685d5b04e726f5e9.evm,ok,18972,40,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x199f7fcfae24c413897be8ab5477950847cd3f0f.evm,fail,18976,10,0.00,false,101,,,,,,,,,,,,,,,,,,,,,,
Contract_0x19c5a48eba1f50d63054144c62ff11665c91e805.evm,ok,18976,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1C98ad0777973F879EB0Ca89fdD7c90Fc762bA5a.evm,fail,18984,10,100.00,false,101,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1DDCabB4FF6E0Bf552B034a0EC4aE399BBDB1F6F.evm,ok,18852,10,0.00,false,,106,127,23,0.0114,4,5,1.20,1.20,40,15,1,21,0,true,0,106,106,100.00,16,0
Contract_0x1a0e82b03130b4fdf8cfba3c41dd7b5e3749ec96.evm,ok,18856,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1a41781a8ba04f5818c91f62a1ff7df5e6cffc38.evm,ok,18912,60,33.33,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1a44e3774780af20657121a8abdd16272f2b388a.evm,ok,18924,10,0.00,false,,99,110,13,0.0113,2,3,1.11,1.11,37,11,2,26,1,true,0,98,99,98.99,17,1
Contract_0x1a696C27be494BadDfa63A8ff1C37366F526c669.evm,ok,18844,10,0.00,false,,72,82,12,0.0160,2,2,1.14,1.14,30,11,1,20,0,true,0,72,72,100.00,13,0
