sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,unique_blocks,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,max_depth,orphan_nodes,is_invalid,invalid_percentage,block_count
Contract_0x3c5916c40c13ba2a80b66eeddc0b8cedd5e647c7.evm,ok,13468,10,0.00,false,0,161,161,196,37,0.0076,5,7,1.22,1.22,72,17,1,42,0,true,block_0x0000,161,161,24,0,false,0.00,160
Contract_0x3c6f272827a54b810ea0874b995e7adb40b6a2b7.evm,ok,16184,20,50.00,false,0,264,264,312,50,0.0045,5,11,1.18,1.18,121,19,1,77,0,true,block_0x0000,264,264,34,0,false,0.00,270
Contract_0x3cefefcbd7a6cd0dfd1f244922a2932a00a233e6.evm,ok,22532,30,66.67,false,0,402,402,495,97,0.0031,3,17,1.23,1.23,186,47,2,95,1,true,block_0x0000,402,402,43,0,false,0.00,562
Contract_0x3d10d0907acd2fbbdc1abba4cd714b3a40196011.evm,ok,14708,10,100.00,false,0,183,183,209,28,0.0063,4,9,1.14,1.14,78,15,1,55,0,true,block_0x0000,183,183,25,0,false,0.00,184
Contract_0x3d3972c31d6b434000758a106b979b0722b3b5b0.evm,ok,12484,10,0.00,false,0,43,43,46,5,0.0255,2,3,1.07,1.07,19,3,1,16,0,false,block_0x0000,43,43,11,0,false,0.00,43
Contract_0x3d67d0f59db5e610ad9b152639f1123ae7492d6d.evm,ok,18280,20,50.00,false,0,245,245,284,41,0.0048,4,13,1.16,1.16,112,11,1,78,0,false,block_0x0000,245,245,16,0,false,0.00,244
Contract_0x3d6d83649939baa953ddc589d2d5db775df91520.evm,ok,16376,20,50.00,false,0,216,216,288,74,0.0062,5,13,1.33,1.33,84,32,1,24,0,true,block_0x0000,216,216,24,0,false,0.00,506
Contract_0x3d9ac8e7a9c9be11dfac1677dda901e28d44527f.evm,ok,12824,20,50.00,false,0,111,111,139,30,0.0114,3,9,1.25,1.25,54,14,1,28,0,true,block_0x0000,111,111,15,0,false,0.00,110
Contract_0x3d9fD08F8F5CAD19889d264e13bf0Bb15b58C858.evm,ok,27132,40,50.00,false,0,480,480,581,103,0.0025,4,15,1.21,1.21,200,55,1,107,0,true,block_0x0000,480,480,28,0,false,0.00,813
Contract_0x3debD54a01a1FC12282Afd1FC39738ee3B9240Be.evm,ok,16252,20,50.00,false,0,287,287,350,65,0.0043,4,17,1.22,1.22,127,19,1,72,0,true,block_0x0000,287,287,45,0,false,0.00,340
Contract_0x3df7e90d5dcf1291bbebcd5b682e8fe945121a34.evm,ok,12492,10,0.00,false,0,32,32,36,6,0.0363,2,4,1.12,1.12,15,3,1,11,0,false,block_0x0000,32,32,9,0,false,0.00,31
Contract_0x3e492f5388f99e31ae9505c4bdbd1e698e2f1905.evm,ok,12484,10,0.00,false,0,34,34,41,9,0.0365,2,3,1.21,1.21,16,6,1,9,0,true,block_0x0000,34,34,11,0,false,0.00,33
Contract_0x3eEd5e1660e17b87D527d3C7C94510987F572Bb7.evm,ok,25592,50,60.00,false,0,480,480,581,103,0.0025,4,15,1.21,1.21,200,55,1,107,0,true,block_0x0000,480,480,28,0,false,0.00,813
Contract_0x3ef0225882b6154bfe27c6c7bcadca02f5f83b35.evm,ok,35784,60,66.67,false,0,732,732,924,194,0.0017,5,32,1.26,1.26,318,114,1,157,0,true,block_0x0000,732,732,36,0,false,0.00,922
Contract_0x3f2D9eDd9702909Cf1F8C4237B7c4c5931F9C944.evm,ok,19904,40,50.00,false,0,275,275,382,109,0.0051,5,31,1.39,1.39,124,27,1,30,0,true,block_0x0000,275,275,21,0,false,0.00,1112
Contract_0x3f45adf1f22e89d2084414e52d0872136e3f74ab.evm,ok,22532,30,66.67,false,0,413,413,495,84,0.0029,5,14,1.20,1.20,187,39,1,116,0,true,block_0x0000,413,413,25,0,false,0.00,641
Contract_0x4072cadf953ad0a1bbacbbb50ac513411ae620db.evm,ok,14432,20,0.00,false,0,201,201,232,33,0.0058,5,12,1.15,1.15,91,10,1,63,0,true,block_0x0000,201,201,19,0,false,0.00,264
Contract_0x407cf8ec38ce84145ada916a41e6623c769551b6.evm,ok,19328,20,50.00,false,0,356,356,396,42,0.0031,3,13,1.11,1.11,147,24,1,110,0,true,block_0x0000,356,356,37,0,false,0.00,370
Contract_0x408666e471f64df0d4d69c8a98e915aba75a333c.evm,ok,24088,30,66.67,false,0,452,452,544,94,0.0027,4,13,1.20,1.20,187,46,1,106,0,true,block_0x0000,452,452,23,0,false,0.00,540
Contract_0x40a930851bd2e590bd5a5c981b436de25742e980.evm,ok,12492,0,0.00,false,0,89,89,94,7,0.0120,2,2,1.06,1.06,39,6,1,34,0,true,block_0x0000,89,89,18,0,false,0.00,88
Contract_0x40c43097a3e0db9ffa83c648b74bda9e2db58851.evm,ok,12492,10,0.00,false,0,88,88,105,19,0.0137,2,6,1.19,1.19,39,11,1,22,0,true,block_0x0000,88,88,14,0,false,0.00,87
Contract_0x40f941E48A552bF496B154Af6bf55725f18D77c3.evm,ok,12480,10,0.00,false,0,60,60,68,10,0.0192,4,5,1.13,1.13,25,3,1,19,0,false,block_0x0000,60,60,13,0,false,0.00,59
Contract_0x41021f6cd41b115825f7b025f6bb1d831dec3fe4.evm,ok,12652,10,0.00,false,0,120,120,144,26,0.0101,4,5,1.20,1.20,53,13,1,33,0,true,block_0x0000,120,120,16,0,false,0.00,133
Contract_0x411db93818dbd04d6a2bd46b8f4c4bd2e5f2fbc1.evm,ok,16940,20,50.00,false,0,254,254,302,50,0.0047,3,14,1.19,1.19,103,28,1,60,0,true,block_0x0000,254,254,18,0,false,0.00,268
Contract_0x411f62eb0f063ca5c063154e98e6dd5c451dbd23.evm,ok,14068,30,33.33,false,0,149,149,171,24,0.0078,4,7,1.15,1.15,62,13,1,43,0,true,block_0x0000,149,149,19,0,false,0.00,150
Contract_0x418975b174de41b4ace9734d00f0fa4efe5f279f.evm,ok,12488,10,0.00,false,0,41,41,42,3,0.0256,2,2,1.02,1.02,18,2,1,17,0,true,block_0x0000,41,41,16,0,false,0.00,41
Contract_0x41b00464eb3427f5b05f42df31e49e083a73bd0f.evm,ok,13920,20,0.00,false,0,131,131,152,23,0.0089,4,7,1.16,1.16,58,10,1,39,0,true,block_0x0000,131,131,18,0,false,0.00,131
Contract_0x41d6d16524b0fa908324230946bdf44dd68a61ed.evm,ok,14580,20,50.00,false,0,142,142,170,30,0.0085,4,6,1.20,1.20,58,19,1,34,0,true,block_0x0000,142,142,22,0,false,0.00,145
Contract_0x420eb07beff2e0d90236db7ebcbe1e52ac0a8e0c.evm,ok,12496,10,0.00,false,0,56,56,68,14,0.0221,3,11,1.21,1.21,23,4,1,12,0,true,block_0x0000,56,56,43,0,false,0.00,55
Contract_0x4246711f72e72b3a42c9f15633852d6382d2e098.evm,ok,15852,20,0.00,false,0,285,285,354,71,0.0044,5,16,1.24,1.24,126,18,1,66,0,true,block_0x0000,285,285,18,0,false,0.00,333
Contract_0x424c9035bc3606f2887a5bbe28beaa9de49db9e8.evm,ok,12476,10,0.00,false,0,40,40,46,8,0.0295,4,2,1.15,1.15,17,7,1,13,0,true,block_0x0000,40,40,16,0,false,0.00,123
Contract_0x42F21fBD1C8711b2EdD0853f98feD73E6A5d280D.evm,ok,12488,10,0.00,false,0,43,43,54,13,0.0299,4,6,1.26,1.26,18,8,1,9,0,true,block_0x0000,43,43,18,0,false,0.00,42
Contract_0x42be87ab95032f26c2badccf32a7ec2f59431950.evm,ok,12484,10,0.00,false,0,38,38,42,6,0.0299,2,2,1.11,1.11,16,5,1,12,0,true,block_0x0000,38,38,23,0,false,0.00,37
Contract_0x4340b48b1a7a83a5b355ed4ce50559eeb8a91836.evm,ok,14968,20,0.00,false,0,183,183,209,28,0.0063,4,9,1.14,1.14,78,15,1,55,0,true,block_0x0000,183,183,25,0,false,0.00,184
Contract_0x43F19616c4D677771beE32c467c58621C9d67b3B.evm,ok,16128,20,50.00,false,0,220,220,263,45,0.0055,4,7,1.20,1.20,97,31,1,58,0,true,block_0x0000,220,220,25,0,false,0.00,231
Contract_0x43aaC7F1b47ff29d33DEC14DCAa7901D1Bb8C006.evm,ok,13516,10,0.00,false,0,125,125,146,23,0.0094,2,4,1.17,1.17,54,16,1,33,0,true,block_0x0000,125,125,22,0,false,0.00,124
Contract_0x43bc1901bfe5f2244c7de107405321ea5ab38939.evm,ok,12472,10,0.00,false,0,67,67,72,7,0.0163,2,3,1.07,1.07,31,5,1,26,0,true,block_0x0000,67,67,33,0,false,0.00,66
Contract_0x43cf9E26857B188868051bDcFAcEdBB38531964E.evm,ok,20128,20,50.00,false,0,275,275,305,34,0.0040,3,8,1.11,1.11,117,21,2,88,1,true,block_0x0000,275,275,38,0,false,0.00,279
Contract_0x43f263e363c0c2e39033fcbd9982b78a42d43031.evm,ok,13676,20,50.00,false,0,128,128,155,29,0.0095,3,5,1.21,1.21,51,17,1,28,0,true,block_0x0000,128,128,15,0,false,0.00,140
Contract_0x442e735978155ed54ab19201ec834bb519f60168.evm,ok,12484,20,0.00,false,0,94,94,113,21,0.0129,2,8,1.20,1.20,45,8,1,26,0,true,block_0x0000,94,94,16,0,false,0.00,93
Contract_0x444622deFCB05204A6F85E39A414658460679710.evm,ok,12544,10,0.00,false,0,103,103,143,42,0.0136,5,11,1.39,1.39,36,22,1,6,0,true,block_0x0000,103,103,17,0,false,0.00,195
Contract_0x4454af7c8bb9463203b66c816220d41ed7837f44.evm,ok,12976,10,0.00,false,0,129,129,132,5,0.0080,2,4,1.02,1.02,53,2,1,50,0,false,block_0x0000,129,129,21,0,false,0.00,128
Contract_0x44585bbddd111dc642abb19947573dfa389a8d5b.evm,ok,12480,10,0.00,false,0,29,29,32,5,0.0394,2,2,1.10,1.10,13,4,1,10,0,false,block_0x0000,29,29,8,0,false,0.00,28
Contract_0x44c23fb0d6f013b118c4d5267f8a676eefc90c24.evm,ok,16140,30,33.33,false,0,198,198,236,40,0.0061,4,11,1.19,1.19,79,18,1,45,0,true,block_0x0000,198,198,17,0,false,0.00,227
Contract_0x45045a31d43fe159077eae1f5acc4cc4adc35776.evm,ok,37040,60,83.33,false,0,928,928,1183,257,0.0014,4,34,1.27,1.27,449,142,1,196,0,true,block_0x0000,928,928,39,0,false,0.00,942
Contract_0x451239b6d8f3c3767612aed9fc681afe186aa145.evm,ok,21428,30,33.33,false,0,397,397,476,81,0.0030,5,22,1.20,1.20,182,24,1,112,0,true,block_0x0000,397,397,26,0,false,0.00,584
Contract_0x45639d24d8E145Fe40e24A7a60cbC32D275f65b6.evm,ok,15028,20,50.00,false,0,183,183,209,28,0.0063,4,9,1.14,1.14,78,15,1,55,0,true,block_0x0000,183,183,25,0,false,0.00,184
Contract_0x45ad2ecc645bea6f317825b339341b518954994d.evm,ok,15456,20,0.00,false,0,191,191,215,26,0.0059,4,9,1.13,1.13,89,15,1,68,0,true,block_0x0000,191,191,28,0,false,0.00,190
Contract_0x45d0251bc82b0d383006ca536fc580db113eb4d7.evm,ok,16560,20,50.00,false,0,282,282,344,64,0.0043,4,17,1.22,1.22,126,21,1,71,0,true,block_0x0000,282,282,45,0,false,0.00,336
Contract_0x45f2ab0ca2116b2e1a70bf5e13293947b25d0272.evm,ok,13644,20,0.00,false,0,164,164,195,33,0.0073,4,5,1.19,1.19,72,17,1,45,0,true,block_0x0000,164,164,16,0,false,0.00,165
Contract_0x46154d54b073ed1f5fc11ac8bdc0a8318003d604.evm,ok,12496,10,0.00,false,0,91,91,111,22,0.0136,3,6,1.22,1.22,41,11,1,23,0,true,block_0x0000,91,91,21,0,false,0.00,90
Contract_0x463c3acb2f44a6f715dd41ef4727e6e24358475b.evm,ok,12488,10,0.00,false,0,95,95,103,10,0.0115,2,3,1.08,1.08,40,7,1,32,0,true,block_0x0000,95,95,14,0,false,0.00,94
Contract_0x4673D0270D05260d39F6FdAF31D620Be95d242AB.evm,ok,22308,30,66.67,false,0,463,463,555,94,0.0026,3,19,1.20,1.20,194,36,1,107,0,true,block_0x0000,463,463,50,0,false,0.00,558
Contract_0x46c4d3fd8c64525896f3d9dda04af0996ae7eda5.evm,ok,12632,10,0.00,false,0,99,99,124,27,0.0128,2,7,1.25,1.25,47,13,1,22,0,true,block_0x0000,99,99,17,0,false,0.00,98
Contract_0x472c31697633daCd24C4674b4571d4A393d54870.evm,ok,15192,20,50.00,false,0,188,188,197,11,0.0056,4,3,1.05,1.05,91,8,1,84,0,true,block_0x0000,188,188,34,0,false,0.00,229
Contract_0x474b0b39f6558732c177dd459013a7ad1d6c55dc.evm,ok,13444,20,50.00,false,0,118,118,147,31,0.0106,5,7,1.25,1.25,48,16,1,24,0,true,block_0x0000,118,118,13,0,false,0.00,127
Contract_0x47809794073fcc29a03fa0d6d6ed39368edf3c44.evm,ok,26248,40,75.00,false,0,552,552,634,84,0.0021,5,36,1.15,1.15,248,25,1,170,0,true,block_0x0000,552,552,21,0,false,0.00,602
Contract_0x47b2223eb33ba465abd6d4f9f2883c0932bc4b20.evm,ok,13288,10,0.00,false,0,114,114,130,18,0.0101,2,4,1.14,1.14,49,13,1,33,0,true,block_0x0000,114,114,16,0,false,0.00,113
Contract_0x47bef29a73f5af37ed666f9bda9aae1c554fc163.evm,ok,17960,20,50.00,false,0,308,308,379,73,0.0040,3,12,1.23,1.23,147,29,1,79,0,true,block_0x0000,308,308,38,0,false,0.00,317
Contract_0x47d9d899bFb70CC53634e0Cd7eEa105217aD1649.evm,ok,13948,20,0.00,false,0,129,129,153,26,0.0093,3,10,1.19,1.19,58,15,1,36,0,true,block_0x0000,129,129,17,0,false,0.00,128
Contract_0x484f804f80fb8dca7185da7ad62009ffdf07a933.evm,ok,14212,10,100.00,false,0,145,145,156,13,0.0075,2,9,1.08,1.08,71,4,1,60,0,true,block_0x0000,145,145,29,0,false,0.00,144
Contract_0x486f5f39fbc8f1b4f390e7bfd57c6990dbd59a61.evm,ok,12488,10,0.00,false,0,70,70,87,19,0.0180,3,7,1.24,1.24,32,9,1,17,0,true,block_0x0000,70,70,16,0,false,0.00,69
Contract_0x48778077c1d618699256a979cbd3324493552913.evm,ok,23072,30,66.67,false,0,406,406,469,67,0.0029,4,22,1.16,1.16,199,18,2,138,1,true,block_0x0000,406,406,32,0,false,0.00,838
Contract_0x4926865d7773504264f0c234851d159067ec7f12.evm,ok,17856,20,50.00,false,0,222,222,303,83,0.0062,5,16,1.36,1.36,100,27,1,28,0,true,block_0x0000,222,222,18,0,false,0.00,388
Contract_0x493c8d6a973246a7B26Aa8Ef4b1494867A825DE5.evm,ok,12648,10,0.00,false,0,99,99,115,18,0.0119,2,5,1.16,1.16,42,12,1,26,0,true,block_0x0000,99,99,17,0,false,0.00,98
Contract_0x496c67a4ced9c453a60f3166ab4b329870c8e355.evm,ok,14492,20,0.00,false,0,169,169,210,43,0.0074,4,8,1.24,1.24,75,14,1,37,0,true,block_0x0000,169,169,15,0,false,0.00,201
Contract_0x4980729f4db4649d1575e8579079a3e4d30f37cd.evm,ok,12488,10,0.00,false,0,71,71,86,17,0.0173,2,3,1.21,1.21,30,13,1,15,0,true,block_0x0000,71,71,13,0,false,0.00,70
Contract_0x499346e4232c392253f6f74aab0ae1f57825105f.evm,ok,32016,50,60.00,false,0,508,508,611,105,0.0024,4,16,1.20,1.20,231,38,1,137,0,true,block_0x0000,508,508,29,0,false,0.00,1122
Contract_0x49d743dc7f0aafda02a736ecdcce174e9cae6261.evm,ok,19896,20,50.00,false,0,362,362,403,43,0.0031,3,14,1.11,1.11,151,24,1,113,0,true,block_0x0000,362,362,37,0,false,0.00,376
Contract_0x49e78ce9d811d59560827b78910d3fa65fa52ff3.evm,ok,20580,30,66.67,false,0,326,326,365,41,0.0034,4,12,1.12,1.12,157,16,1,123,0,true,block_0x0000,326,326,44,0,false,0.00,382
Contract_0x49f9b47af73c0e73ffd9fe0057e3fcb6e3ec4119.evm,ok,16296,20,50.00,false,0,221,221,268,49,0.0055,4,14,1.21,1.21,108,18,1,64,0,true,block_0x0000,221,221,25,0,false,0.00,235
Contract_0x4B9C13e932dE7597997D2F75e03616CBA5413511.evm,ok,12776,10,0.00,false,0,97,97,104,9,0.0112,2,5,1.07,1.07,47,4,1,40,0,true,block_0x0000,97,97,26,0,false,0.00,96
Contract_0x4C419396993fBE5fCf3d3B0e950E2C59B143E8e1.evm,ok,16272,20,50.00,false,0,238,238,298,62,0.0053,5,13,1.25,1.25,103,24,1,53,0,true,block_0x0000,238,238,20,0,false,0.00,249
Contract_0x4F391C202a906EED9e2b63fDd387F28E952782E2.evm,ok,22472,30,66.67,false,0,567,567,644,81,0.0020,5,20,1.14,1.14,279,22,2,211,1,true,block_0x0000,567,567,43,0,false,0.00,717
Contract_0x4F7ae048E2Ad7D41Ce0A5dC1e21e17c05F273E02.evm,ok,26564,50,60.00,false,0,480,480,581,103,0.0025,4,15,1.21,1.21,200,55,1,107,0,true,block_0x0000,480,480,28,0,false,0.00,813
Contract_0x4F8a351743cDF9293993d8a1DCdE747253EBF8FB.evm,ok,18976,20,50.00,false,0,294,294,340,48,0.0039,4,15,1.16,1.16,122,20,1,83,0,true,block_0x0000,294,294,31,0,false,0.00,334
Contract_0x4a545d2daaf639e144eadbd1906102cbbb7f5bf0.evm,ok,12476,10,0.00,false,0,97,97,120,25,0.0129,2,8,1.24,1.24,47,10,1,24,0,true,block_0x0000,97,97,16,0,false,0.00,96
Contract_0x4ab524df43bec3cb130024c5196db0915c61f40c.evm,ok,17820,20,50.00,false,0,312,312,348,38,0.0036,5,10,1.12,1.12,133,18,1,102,0,true,block_0x0000,312,312,33,0,false,0.00,336
Contract_0x4b3e82b8e548bbeae915f7c710d24f1afb25c140.evm,ok,21084,30,33.33,false,0,382,382,469,89,0.0032,4,15,1.23,1.23,172,40,1,91,0,true,block_0x0000,382,382,24,0,false,0.00,489
Contract_0x4b765ca2049a79ed70325e9074f16aacd9e63807.evm,ok,12484,10,0.00,false,0,81,81,97,18,0.0150,5,7,1.20,1.20,34,6,1,21,0,false,block_0x0000,81,81,11,0,false,0.00,86
Contract_0x4b7c9eace3d4e5fe951a68308e056d8cd857c183.evm,ok,22100,30,66.67,false,0,365,365,474,111,0.0036,4,21,1.30,1.30,190,35,1,86,0,true,block_0x0000,365,365,26,0,false,0.00,421
Contract_0x4b922507b808d3895c2213a2b4c4720756b4d9e0.evm,ok,14840,20,50.00,false,0,164,164,192,30,0.0072,4,10,1.17,1.17,78,12,1,52,0,true,block_0x0000,164,164,34,0,false,0.00,176
Contract_0x4bc9502c4F27c44D064C470A0EbddDe55a7972F4.evm,ok,12496,0,0.00,false,0,35,35,39,6,0.0328,2,4,1.11,1.11,16,3,1,12,0,false,block_0x0000,35,35,14,0,false,0.00,35
Contract_0x4c4c62a08eb49404ab85f3b4a0d6560488f2e216.evm,ok,15092,20,50.00,false,0,192,192,227,37,0.0062,5,8,1.18,1.18,80,19,1,50,0,true,block_0x0000,192,192,20,0,false,0.00,204
Contract_0x4c6584ddcdfab7110c7b1be47749bde8edc9c0c9.evm,ok,12496,10,0.00,false,0,98,98,122,26,0.0128,2,7,1.24,1.24,43,16,1,19,0,true,block_0x0000,98,98,17,0,false,0.00,97
Contract_0x4c8563be01a48f4e8520fba68f826010abacb6c6.evm,ok,16736,20,50.00,false,0,281,281,323,44,0.0041,2,11,1.15,1.15,123,22,1,81,0,true,block_0x0000,281,281,18,0,false,0.00,288
Contract_0x4d5d765cca7542bbf650a33f281029f2d5369a0e.evm,ok,17700,20,50.00,false,0,155,155,180,29,0.0075,3,5,1.16,1.16,71,20,2,47,1,true,block_0x0000,155,155,42,0,false,0.00,611
Contract_0x4db73e6dcd4065f17ff28515eebb7248ce1a6691.evm,ok,33932,50,60.00,false,0,760,760,972,214,0.0017,5,34,1.28,1.28,334,144,1,128,0,true,block_0x0000,760,760,63,0,false,0.00,800
Contract_0x4f25e9710d006ccdce7d583492eab3d9ca24b3e3.evm,ok,13372,10,0.00,false,0,118,118,147,31,0.0106,5,7,1.25,1.25,48,16,1,24,0,true,block_0x0000,118,118,13,0,false,0.00,127
Contract_0x4f65C5F0F89BE0305Dd9F07FF9cD1390C614f21a.evm,ok,29356,50,80.00,false,0,455,455,508,55,0.0025,4,8,1.12,1.12,200,38,1,149,0,true,block_0x0000,455,455,70,0,false,0.00,523
Contract_0x4f96fcfdde47ba20580bd3ea17d03e9b8d543a82.evm,ok,12668,20,50.00,false,0,96,96,111,17,0.0122,2,5,1.16,1.16,43,11,1,28,0,true,block_0x0000,96,96,25,0,false,0.00,96
Contract_0x4fdf373a61495ec20b6bf4d4f9e218cab8e10789.evm,ok,15524,20,50.00,false,0,212,212,267,57,0.0060,5,9,1.26,1.26,90,27,1,44,0,true,block_0x0000,212,212,21,0,false,0.00,291
Contract_0x4fff42650a1f0001214eb2f9a01a53d85bc18f60.evm,ok,16364,20,50.00,false,0,198,198,233,37,0.0060,5,10,1.18,1.18,84,20,1,54,0,true,block_0x0000,198,198,26,0,false,0.00,233
Contract_0x50668356cadfb5cae006c06ed16bcffc11524218.evm,ok,18080,20,50.00,false,0,332,332,385,55,0.0035,5,15,1.16,1.16,144,24,1,96,0,true,block_0x0000,332,332,18,0,false,0.00,346
Contract_0x50d9c8ad0cdd015e4027cf88783c0abf771dfd18.evm,ok,16216,20,50.00,false,0,295,295,369,76,0.0043,4,16,1.25,1.25,140,27,1,71,0,true,block_0x0000,295,295,17,0,false,0.00,302
Contract_0x50e55af101c777ba7a1d560a774a82ef002ced9f.evm,ok,12540,10,0.00,false,0,86,86,98,16,0.0134,3,4,1.14,1.14,37,11,2,26,1,true,block_0x0000,86,86,14,0,false,0.00,101
Contract_0x51e2a2885a6208948a4ce92dbc7cce619a65492d.evm,ok,14228,20,50.00,false,0,143,143,169,28,0.0083,2,3,1.18,1.18,61,21,1,35,0,true,block_0x0000,143,143,23,0,false,0.00,154
Contract_0x5211fEbe5d129DFA871e004C39652E8254A73ef8.evm,ok,12476,10,0.00,false,0,19,19,22,5,0.0643,4,3,1.16,1.16,9,3,1,8,0,true,block_0x0000,19,19,8,0,false,0.00,18
Contract_0x522a0c697b59ee59ce573e5ea9f292b1e4716d92.evm,ok,13564,10,100.00,false,0,123,123,150,29,0.0100,2,6,1.22,1.22,53,21,1,26,0,true,block_0x0000,123,123,18,0,false,0.00,122
Contract_0x5249668021d5cb23f86e08c110dea0cade535ddd.evm,ok,21580,30,66.67,false,0,517,517,646,133,0.0024,3,49,1.25,1.25,269,22,2,142,1,true,block_0x0000,517,517,37,0,false,0.00,731
Contract_0x5323ab0fb78c20ed32ef1ed0a4b529942aa3e026.evm,ok,13304,10,0.00,false,0,123,123,150,29,0.0100,2,6,1.22,1.22,53,21,1,26,0,true,block_0x0000,123,123,18,0,false,0.00,122
Contract_0x5339CA2b8148C5803236D8592a98411c4Ae881f8.evm,ok,12808,10,0.00,false,0,96,96,119,25,0.0130,4,8,1.24,1.24,43,10,1,23,0,true,block_0x0000,96,96,28,0,false,0.00,95
Contract_0x533Da53d2cf270056B8427D1A5812FFe2cDCa2dB.evm,ok,12484,10,0.00,false,0,67,67,82,17,0.0185,3,4,1.22,1.22,31,12,1,18,0,true,block_0x0000,67,67,14,0,false,0.00,66
Contract_0x53d6b005c8196e59a56043ec92079a67f873255c.evm,ok,13708,10,0.00,false,0,171,171,215,46,0.0074,5,9,1.26,1.26,74,16,1,37,0,true,block_0x0000,171,171,15,0,false,0.00,198
Contract_0x53eb9bd36b2b72a9ecf76b948ecb763dfb120e33.evm,ok,12480,10,0.00,false,0,69,69,77,10,0.0164,2,2,1.12,1.12,30,9,1,22,0,true,block_0x0000,69,69,27,0,false,0.00,68
Contract_0x541d676940Fd68f2755c1585ec06a6f4857cf193.evm,ok,14828,10,0.00,false,0,183,183,209,28,0.0063,4,9,1.14,1.14,78,15,1,55,0,true,block_0x0000,183,183,25,0,false,0.00,184
Contract_0x5497c008cca91cf8c3e597c47397f4643f7be432.evm,ok,12488,0,0.00,false,0,139,139,153,16,0.0080,2,7,1.10,1.10,64,8,1,50,0,true,block_0x0000,139,139,18,0,false,0.00,138
Contract_0x54f56401204f1b6c1091fe181ee78f35f0f21f05.evm,ok,16896,10,100.00,false,0,239,239,271,34,0.0048,3,7,1.13,1.13,94,18,1,66,0,true,block_0x0000,239,239,26,0,false,0.00,271
Contract_0x54ffec767aa14814c7e531369f1b5a85cd10672f.evm,ok,14728,10,100.00,false,0,151,151,175,26,0.0077,3,7,1.16,1.16,76,12,1,54,0,true,block_0x0000,151,151,46,0,false,0.00,215
Contract_0x554b0236d29f8f693af8e9834ee27946a071cc89.evm,ok,14468,10,0.00,false,0,152,152,192,42,0.0084,5,12,1.26,1.26,64,12,1,31,0,true,block_0x0000,152,152,21,0,false,0.00,577
Contract_0x5556d6a283fd18d71fd0c8b50d1211c5f842dbbc.evm,ok,28920,40,75.00,false,0,747,747,845,100,0.0015,4,21,1.13,1.13,318,45,1,228,0,true,block_0x0000,747,747,22,0,false,0.00,818
Contract_0x555d051538c7a13712f1f590fa6b4c176ca4529f.evm,ok,22592,30,66.67,false,0,388,388,472,86,0.0031,4,20,1.22,1.22,156,36,1,88,0,true,block_0x0000,388,388,24,0,false,0.00,606
Contract_0x55c18560a0a85a9f6e224ad466888a5647bd2ac1.evm,ok,17296,20,50.00,false,0,231,231,292,63,0.0055,5,27,1.26,1.26,97,12,1,43,0,false,block_0x0000,231,231,22,0,false,0.00,844
Contract_0x55d568af5cee6a69898b280b691b7e91c31f9fff.evm,ok,21000,20,50.00,false,0,243,243,299,58,0.0051,4,9,1.23,1.23,97,26,1,45,0,true,block_0x0000,243,243,21,0,false,0.00,1426
Contract_0x55e3cb30ff2568c9f43c41c6b84cacced04e7c3f.evm,ok,19332,20,50.00,false,0,334,334,424,92,0.0038,4,26,1.27,1.27,140,32,1,60,0,true,block_0x0000,334,334,24,0,false,0.00,769
Contract_0x55f2623e8f15231a811c57761559872bae4cc960.evm,ok,14728,10,100.00,false,0,187,187,224,39,0.0064,4,10,1.20,1.20,89,17,1,55,0,true,block_0x0000,187,187,21,0,false,0.00,214
Contract_0x561d0d6c498a379574eAaA4a5F2532b223fFaeBF.evm,ok,12504,20,0.00,false,0,119,119,130,13,0.0093,4,6,1.09,1.09,58,4,1,49,0,false,block_0x0000,119,119,22,0,false,0.00,118
Contract_0x569c1d105f08f685e023bb4fc6f69957e2401df8.evm,ok,13524,10,0.00,false,0,125,125,146,23,0.0094,2,4,1.17,1.17,54,16,1,33,0,true,block_0x0000,125,125,22,0,false,0.00,124
Contract_0x56ab71990783442f68fb25e0b466196c7ca6bd33.evm,ok,13808,20,0.00,false,0,162,162,202,42,0.0077,3,20,1.25,1.25,64,14,1,32,0,true,block_0x0000,162,162,20,0,false,0.00,381
Contract_0x56c7bb2ef6357be01c5dbd8a29a4365aed559596.evm,ok,14996,20,0.00,false,0,183,183,209,28,0.0063,4,9,1.14,1.14,78,15,1,55,0,true,block_0x0000,183,183,25,0,false,0.00,184
Contract_0x56db0438b1341e81e4c6e62f875fc3607fd1b911.evm,ok,17580,30,33.33,false,0,203,203,230,29,0.0056,3,5,1.13,1.13,93,22,1,67,0,true,block_0x0000,203,203,54,0,false,0.00,237
Contract_0x57102a8c0ccf999a176a8f787606319a52a4189b.evm,ok,19224,30,33.33,false,0,254,254,321,69,0.0050,5,26,1.26,1.26,98,18,1,44,0,true,block_0x0000,254,254,23,0,false,0.00,1110
Contract_0x576501abd98ce5472b03b7ab4f5980941db7ef37.evm,ok,16120,10,100.00,false,0,151,151,204,55,0.0090,3,13,1.35,1.35,69,22,1,19,0,true,block_0x0000,151,151,28,0,false,0.00,624
